latitude,longitude,length,cul_matl,cul_type,Soil_Drainage_Class,Soil_Moisture,Soil_pH,Soil_Elec_Conductivity,Soil_Surface_Texture,Flooding_Frequency,State,Age,Cul_rating
37.985496,-104.772136,35.3,Unreinforced Concrete,Box,Well drained,11.2,8.2,0.5,Channery loam,None,Colorado,96,2
37.567281,-104.927759,21,Unreinforced Concrete,Box,Well drained,18.3,7.8,2.3,Clay loam,None,Colorado,95,2
40.01468,-105.171468,34.9,Unreinforced Concrete,Box,Well drained,11.5,8,0.1,Sandy loam,None,Colorado,94,1
40.774226,-103.68815,38.3,Corrugated Steel,Round,Well drained,9.2,8.1,0.9,Fine sandy loam,None,Colorado,65,3
38.347718,-104.619845,24.3,Unreinforced Concrete,Box,Well drained,23.4,7.8,6.5,Clay loam,None,Colorado,94,2
38.361778,-104.620616,27,Unreinforced Concrete,Box,Well drained,23.4,7.8,6.5,Clay loam,None,Colorado,94,1
38.045805,-104.725456,25,Unreinforced Concrete,Arch,Well drained,11.2,8.2,0.5,Channery loam,None,Colorado,92,3
37.825636,-104.828477,21,Unreinforced Concrete,Box,Well drained,16.3,8.1,2.5,Loam,None,Colorado,92,2
39.301715,-102.796242,21,Unreinforced Concrete,Box,Well drained,10.5,7.6,0,Fine sandy loam,rare,Colorado,90,3
38.066001,-104.712788,24.2,Unreinforced Concrete,Box,Well drained,14.2,8.3,2.1,Silt loam,None,Colorado,90,3
39.961471,-105.510501,30.8,Unreinforced Concrete,Box,Poorly drained,11.1,6.1,0,Moderately decomposed plant material,Occasional,Colorado,89,1
39.172124,-103.947039,21,Unreinforced Concrete,Box,Well drained,15.8,8.3,10,Clay,None,Colorado,89,2
38.863763,-108.325385,21,Unreinforced Concrete,Box,Well drained,11.1,8.2,2.8,Very cobbly sandy loam,None,Colorado,89,2
40.643868,-107.464541,83,Corrugated Steel,Round,Well drained,13.9,8.3,1.9,Fine sandy loam,rare,Colorado,40,1
38.828079,-103.026768,21,Unreinforced Concrete,Box,Well drained,14,8.2,0.9,Silt loam,None,Colorado,89,2
38.826473,-103.015006,21,Unreinforced Concrete,Box,Well drained,16.5,8.2,0.9,Loam,None,Colorado,89,3
40.406515,-104.937257,56.5,Unreinforced Concrete,Box,Well drained,17.6,8.1,0.5,Clay loam,None,Colorado,88,2
39.653646,-105.195232,22.4,Unreinforced Concrete,Box,Somewhat poorly drained,5.6,7.6,1.6,Loam,rare,Colorado,88,2
39.172426,-103.90666,21,Unreinforced Concrete,Box,Well drained,15.8,8.3,10,Clay,None,Colorado,88,2
39.172483,-103.899346,34.3,Unreinforced Concrete,Box,Well drained,19.3,8.7,1.8,Clay,None,Colorado,88,2
37.633736,-104.788311,21,Unreinforced Concrete,Box,Well drained,14.3,7.4,0,Loam,None,Colorado,88,2
38.2301965,-103.6840746,21,Unreinforced Concrete,Box,Well drained,24.3,8.3,5,Clay,Occasional,Colorado,88,0
40.025376,-104.688766,21,Unreinforced Concrete,Box,Well drained,17.1,8.1,0.5,Loam,None,Colorado,87,2
40.045877,-104.669348,21,Unreinforced Concrete,Box,Poorly drained,17.1,8.5,12,Variable,None,Colorado,87,3
39.983551,-104.738908,21.6,Unreinforced Concrete,Box,Well drained,6.5,8.1,1.5,Sandy loam,None,Colorado,87,2
39.649697,-107.053492,22.6,Unreinforced Concrete,Box,Well drained,6.2,8.4,0.2,Cobbly sandy loam,None,Colorado,87,2
37.541063,-105.065967,21,Unreinforced Concrete,Box,Well drained,14.3,7.4,0,Loam,None,Colorado,87,2
40.2519,-109.02,21,Unreinforced Concrete,Box,Well drained,6.9,8.5,2,Sandy loam,None,Colorado,86,3
39.142522,-104.086698,21,Unreinforced Concrete,Box,Well drained,20.5,8.2,0.1,Clay loam,None,Colorado,86,2
39.094374,-103.40507,21,Unreinforced Concrete,Box,Well drained,23.2,8.5,7,Clay loam,None,Colorado,86,2
38.383561,-105.76838,21.6,Unreinforced Concrete,Box,Well drained,11,8.2,1,Sandy loam,None,Colorado,86,2
39.277411,-105.925645,27,Unreinforced Concrete,Box,Very poorly drained,5.3,7.3,0.1,Loam,Frequent,Colorado,85,1
39.047852,-105.569828,21,Unreinforced Concrete,Box,Somewhat excessively drained,2.7,7.5,0,Sandy loam,None,Colorado,85,2
38.945195,-105.254759,21,Unreinforced Concrete,Box,Well drained,4,6.3,0,Very gravelly sandy loam,None,Colorado,85,0
38.948019,-105.258264,21,Unreinforced Concrete,Box,Well drained,4,6.3,0,Very gravelly sandy loam,None,Colorado,85,0
37.675754,-108.816007,29,Unreinforced Concrete,Box,Well drained,14,7.8,4.8,Loam,rare,Colorado,85,1
37.718664,-108.853597,44,Unreinforced Concrete,Box,Well drained,14,7.8,4.8,Loam,rare,Colorado,85,1
37.68748,-108.825345,44,Unreinforced Concrete,Box,Well drained,14,7.8,4.8,Loam,rare,Colorado,85,2
37.72757,-108.861189,30,Unreinforced Concrete,Box,Well drained,14,7.8,4.8,Loam,rare,Colorado,85,1
37.648934,-108.808293,44,Unreinforced Concrete,Box,Well drained,14,7.8,4.8,Loam,rare,Colorado,85,1
40.182953,-105.889305,29,Unreinforced Concrete,Box,Well drained,21.3,7,0,Loam,None,Colorado,84,0
39.724731,-105.14992,22,Corrugated Steel,Round,Moderately well drained,13,7.5,0,Loam,None,Colorado,75,1
39.920168,-105.785489,21,Unreinforced Concrete,Box,Well drained,3,6.2,0,Gravelly sandy loam,None,Colorado,84,2
39.739889,-103.594253,44,Unreinforced Concrete,Box,Well drained,14.7,8.2,4,Silty clay loam,Occasional,Colorado,84,2
39.739872,-103.579112,21,Unreinforced Concrete,Box,Well drained,17.7,8.3,2.2,Clay loam,None,Colorado,84,2
39.739262,-103.35045,36.9,Unreinforced Concrete,Box,Well drained,13.5,7.6,0,Loam,None,Colorado,84,2
38.28841,-105.618748,24.5,Corrugated Steel,Round,Poorly drained,12.9,7.9,2,Fine sandy loam,Frequent,Colorado,73,1
38.536192,-106.171641,29,Unreinforced Concrete,Box,Well drained,4.4,7.9,0,Sandy loam,None,Colorado,84,2
38.531301,-104.966243,29,Unreinforced Concrete,Box,Well drained,11.3,7.9,1,Loam,rare,Colorado,84,2
37.748095,-106.112181,45,Unreinforced Concrete,Box,Moderately well drained,2.6,8.2,1,Gravelly sandy loam,None,Colorado,84,2
37.036998,-106.843626,24,Unreinforced Concrete,Box,Poorly drained,2.3,7.2,0,Gravelly loam,Frequent,Colorado,84,1
39.73928889,-103.3476472,21,Unreinforced Concrete,Box,Well drained,13.5,7.6,0,Loam,None,Colorado,84,0
38.275128,-104.464473,25.8,Unreinforced Concrete,Box,Well drained,23.2,8.5,5,Silty clay loam,Occasional,Colorado,84,0
39.877868,-105.277125,21.7,Unreinforced Concrete,Box,Somewhat excessively drained,2.3,7.2,0,Variable,Occasional,Colorado,83,1
39.511401,-103.977024,21,Unreinforced Concrete,Box,Well drained,15.8,8.3,10,Clay,None,Colorado,83,2
38.258892,-104.334271,32,Unreinforced Concrete,Box,Well drained,23.2,8.5,5,Silty clay loam,Occasional,Colorado,83,1
38.256712,-104.319356,21,Unreinforced Concrete,Box,Well drained,23.2,8.5,5,Silty clay loam,Occasional,Colorado,83,1
38.263827,-104.358741,21,Unreinforced Concrete,Box,Well drained,23.2,8.5,5,Silty clay loam,Occasional,Colorado,83,2
38.253619,-104.297687,21,Unreinforced Concrete,Box,Well drained,23.2,8.5,5,Silty clay loam,Occasional,Colorado,83,2
39.641338,-106.396306,29,Unreinforced Concrete,Box,Well drained,7,7.8,0.6,Cobbly loam,None,Colorado,82,1
39.994383,-105.851058,21,Unreinforced Concrete,Box,Poorly drained,7.1,0,8.3,Variable,Occasional,Colorado,81,0
40.566532,-103.247211,21,Unreinforced Concrete,Box,Well drained,8.7,8.2,0.9,Loam,None,Colorado,81,0
39.89909,-105.775205,24.2,Unreinforced Concrete,Box,Poorly drained,11.1,6.1,0,Moderately decomposed plant material,Occasional,Colorado,80,1
39.725396,-105.084356,36.9,Unreinforced Concrete,Box,Well drained,19.9,7.5,0.3,Clay loam,None,Colorado,80,1
38.114878,-106.206879,21,Unreinforced Concrete,Box,Well drained,6.6,7.9,0,Gravelly loam,None,Colorado,76,2
38.1023,-106.177289,24.3,Unreinforced Concrete,Box,Well drained,6.6,7.9,0,Gravelly loam,None,Colorado,76,2
38.119979,-106.218909,21,Unreinforced Concrete,Box,Well drained,12,8.2,0,Loam,None,Colorado,76,2
40.152237,-105.103428,21,Unreinforced Concrete,Box,Poorly drained,17.1,7,0,Clay loam,Occasional,Colorado,75,2
38.339038,-105.596137,42,Unreinforced Concrete,Box,Well drained,11,8.2,1,Sandy loam,None,Colorado,75,3
38.358769,-105.589334,21,Unreinforced Concrete,Box,Well drained,7.3,8.1,1,Gravelly sandy loam,None,Colorado,75,2
37.687258,-106.349867,32,Unreinforced Concrete,Box,Moderately well drained,2.6,8.2,1,Gravelly sandy loam,None,Colorado,75,3
37.733334,-106.281499,25.5,Unreinforced Concrete,Box,Well drained,2.7,8,0.7,Cobbly loam,None,Colorado,75,3
37.380364,-102.358213,36.8,Unreinforced Concrete,Box,Somewhat excessively drained,8.8,7.6,2.9,Sandy loam,None,Colorado,75,2
37.883951,-105.89559,21,Unreinforced Concrete,Box,Well drained,10.3,9.4,5.7,Clay loam,None,Colorado,75,0
37.876338,-105.894758,32,Unreinforced Concrete,Box,Poorly drained,12.8,8.9,11.1,Loam,Occasional,Colorado,75,0
40.581072,-105.017481,21.5,Unreinforced Concrete,Box,Somewhat poorly drained,18.7,7.8,0.8,Clay loam,rare,Colorado,74,3
40.096335,-108.235345,32.7,Unreinforced Concrete,Box,Well drained,8.5,9.1,8.9,Fine sandy loam,None,Colorado,74,2
40.004555,-105.405861,25.2,Unreinforced Concrete,Arch,Well drained,10.8,7.2,0,Gravelly loam,None,Colorado,74,2
39.962849,-105.509754,23,Unreinforced Concrete,Box,Poorly drained,11.1,6.1,0,Moderately decomposed plant material,Occasional,Colorado,74,2
40.494572,-102.626289,35.4,Corrugated Steel,Round,Well drained,10.5,8,0.8,Loam,None,Colorado,66,1
40.453488,-102.626352,35.5,Corrugated Steel,Round,Well drained,10.5,8,0.8,Loam,None,Colorado,66,1
39.592412,-105.222253,25,Unreinforced Concrete,Arch,Moderately well drained,8.2,6.7,0,Variable,rare,Colorado,74,2
39.556807,-105.03643,32.6,Unreinforced Concrete,Box,Somewhat excessively drained,4.8,7,0,Loamy sand,None,Colorado,74,1
39.167063,-105.944362,70,Unreinforced Concrete,Box,Very poorly drained,5.3,7.3,0.1,Loam,Frequent,Colorado,74,2
40.879189,-103.689679,32,Corrugated Steel,Round,Well drained,9.6,7.7,0,Silt loam,None,Colorado,65,1
40.752544,-103.688074,28,Corrugated Steel,Round,Well drained,9.2,8.1,0.9,Fine sandy loam,None,Colorado,65,1
37.861405,-104.828615,21.8,Unreinforced Concrete,Box,Well drained,24.1,8.5,5,Clay,None,Colorado,74,3
40.613883,-105.001029,21,Unreinforced Concrete,Box,Well drained,17.6,8.1,0.5,Clay loam,None,Colorado,72,4
37.960715,-102.612926,42.5,Unreinforced Concrete,Box,Well drained,18.2,8.2,1.5,Silt loam,None,Colorado,74,3
39.743688,-105.291244,21,Unreinforced Concrete,Box,Well drained,3.8,6.7,0,Variable,Frequent,Colorado,73,3
38.821073,-107.689787,30,Unreinforced Concrete,Box,Poorly drained,9,8.2,3.7,Variable,Occasional,Colorado,73,2
38.862122,-107.621806,29.5,Unreinforced Concrete,Box,Poorly drained,9,8.2,3.7,Variable,Occasional,Colorado,73,2
38.442932,-105.134973,50,Unreinforced Concrete,Arch,Well drained,24,8.5,2,Silty clay loam,None,Colorado,73,2
38.410252,-105.010481,21,Unreinforced Concrete,Box,Well drained,24,8.5,2,Silty clay loam,None,Colorado,73,2
38.446927,-105.181036,32.3,Unreinforced Concrete,Box,Moderately well drained,24.6,8.2,4,Silty clay loam,None,Colorado,73,2
37.659194,-107.811269,30,Unreinforced Concrete,Arch,Well drained,5.9,5.5,0,Slightly decomposed plant material,None,Colorado,73,2
37.159903,-104.102247,39.5,Unreinforced Concrete,Arch,Well drained,9.4,7.9,0.7,Sandy loam,None,Colorado,73,3
40.610731,-105.001058,21,Unreinforced Concrete,Box,Somewhat poorly drained,18.7,7.8,0.8,Clay loam,rare,Colorado,72,3
40.612649,-105.001053,21,Unreinforced Concrete,Box,Well drained,17.6,8.1,0.5,Clay loam,None,Colorado,72,3
37.22008,-104.429545,22,Unreinforced Concrete,Box,Well drained,20.8,8.5,13.3,Silt loam,None,Colorado,54,4
40.616194,-105.001044,44,Unreinforced Concrete,Box,Well drained,17.6,8.1,0.5,Clay loam,None,Colorado,72,3
39.736728,-105.370866,21,Unreinforced Concrete,Box,Well drained,3.8,6.7,0,Variable,Frequent,Colorado,72,3
39.090029,-108.654636,26.9,Unreinforced Concrete,Arch,Moderately well drained,4.8,8.2,9.4,Sandy loam,Occasional,Colorado,72,3
39.070275,-108.616812,21,Unreinforced Concrete,Arch,Moderately well drained,4.8,8.2,9.4,Sandy loam,Occasional,Colorado,72,2
38.258708,-104.681271,25,Unreinforced Concrete,Arch,Well drained,13.4,8.3,3,Loam,None,Colorado,72,2
39.994508,-105.248995,33.5,Unreinforced Concrete,Box,Poorly drained,17.1,7,0,Clay loam,Occasional,Colorado,71,1
39.884902,-105.325646,28,Unreinforced Concrete,Box,Poorly drained,17.1,7,0,Clay loam,Occasional,Colorado,71,2
39.87799,-105.312697,28.9,Unreinforced Concrete,Box,Well drained,3.8,6.7,0,Variable,Frequent,Colorado,71,2
39.734921,-105.214775,30,Unreinforced Concrete,Box,Well drained,10.2,8.1,2.2,Loam,Occasional,Colorado,71,2
39.724989,-105.193998,21,Unreinforced Concrete,Box,Well drained,23.9,7.7,0.5,Clay loam,None,Colorado,71,2
39.364092,-108.169819,24,Unreinforced Concrete,Box,Well drained,7.9,7.9,5.5,Channery loam,None,Colorado,71,3
39.108722,-108.327999,28.9,Unreinforced Concrete,Box,Well drained,15.2,8.4,1,Clay loam,None,Colorado,71,3
37.152146,-104.519443,30,Unreinforced Concrete,Arch,Well drained,21.6,8.4,4.6,Clay loam,None,Colorado,71,2
39.882312,-105.297827,21,Unreinforced Concrete,Box,Well drained,3.8,6.7,0,Variable,Frequent,Colorado,71,0
40.278,-106.0864,44.5,Unreinforced Concrete,Box,Poorly drained,11.1,6.1,0,Moderately decomposed plant material,Occasional,Colorado,70,1
39.940926,-105.254822,24,Unreinforced Concrete,Box,Well drained,3.2,6.9,0,Very cobbly sandy loam,None,Colorado,70,2
39.94405,-104.83997,32,Unreinforced Concrete,Box,Well drained,8.7,7.8,0.7,Loam,None,Colorado,69,2
39.955279,-104.833597,38,Unreinforced Concrete,Box,Well drained,12.1,7.8,1,Loam,None,Colorado,69,2
39.223223,-105.178707,44.4,Unreinforced Concrete,Box,Somewhat excessively drained,8,6.1,0,Slightly decomposed plant material,None,Colorado,69,2
39.013562,-104.825507,24.3,Unreinforced Concrete,Box,Well drained,6.9,6.7,0,Loamy sand,None,Colorado,69,3
39.02352,-104.833493,21,Unreinforced Concrete,Box,Well drained,13.9,7.9,1,Variable,None,Colorado,69,3
40.003943,-104.710413,44,Unreinforced Concrete,Box,Poorly drained,7.6,8.2,0,Loamy sand,None,Colorado,68,2
39.739885,-104.789177,22,Unreinforced Concrete,Box,Well drained,19.5,7.4,0.3,Loam,None,Colorado,68,2
39.487006,-107.957683,21,Unreinforced Concrete,Box,Well drained,3.7,7.9,1.8,Channery loam,None,Colorado,68,0
40.647629,-103.187989,23,Unreinforced Concrete,Box,Well drained,17.1,8.1,0.5,Loam,None,Colorado,67,2
39.265733,-103.584354,21,Unreinforced Concrete,Box,Well drained,22.7,8.2,1.5,Clay loam,None,Colorado,67,2
38.442558,-107.557412,24.2,Unreinforced Concrete,Box,Poorly drained,8.6,7.2,0,Mucky peat,Occasional,Colorado,67,3
40.129984,-105.28239,21,Unreinforced Concrete,Box,Poorly drained,6.7,7.2,0,Loam,Occasional,Colorado,67,0
39.457186,-102.259121,21,Unreinforced Concrete,Box,Well drained,12.7,8,0,Silt loam,None,Colorado,66,2
38.369008,-108.733632,22.5,Unreinforced Concrete,Box,Well drained,12,8.5,2.9,Fine sandy loam,None,Colorado,66,2
38.06624,-105.104178,32,Unreinforced Concrete,Box,Poorly drained,13.8,7.1,0,Loam,Occasional,Colorado,66,2
38.08466,-103.353174,23.8,Unreinforced Concrete,Box,Somewhat excessively drained,4.2,7.8,0.8,Loam,Occasional,Colorado,66,2
37.854054,-107.155303,32.3,Unreinforced Concrete,Box,Poorly drained,16.8,5.4,0.3,Mucky peat,Frequent,Colorado,66,3
40.334686,-104.911008,23,Unreinforced Concrete,Box,Well drained,11,7.9,0,Loam,None,Colorado,65,2
40.079903,-104.83415,21,Unreinforced Concrete,Box,Poorly drained,12.4,7.9,2,Loam,Frequent,Colorado,65,2
39.905765,-104.830303,32.5,Unreinforced Concrete,Box,Well drained,5.6,7,0.1,Sandy loam,None,Colorado,65,2
39.914718,-104.81565,23.1,Unreinforced Concrete,Box,Somewhat poorly drained,7.4,7.9,0.9,Variable,Occasional,Colorado,65,3
39.922197,-104.806515,23.8,Unreinforced Concrete,Box,Well drained,5.6,7,0.1,Sandy loam,None,Colorado,65,2
39.100052,-103.703133,50.5,Unreinforced Concrete,Box,Well drained,16,8.3,0.1,Loam,None,Colorado,65,2
40.332377,-104.867007,21,Unreinforced Concrete,Box,Well drained,17.1,8.1,0.5,Loam,None,Colorado,64,2
40.065027,-107.865386,32,Unreinforced Concrete,Box,Well drained,20.2,8.3,1.8,Silty clay loam,None,Colorado,64,2
40.173406,-104.335665,21,Unreinforced Concrete,Box,Excessively drained,1.8,7.1,0.1,Sand,None,Colorado,64,3
40.231977,-104.131402,20,Unreinforced Concrete,Box,Well drained,10,7,0.5,Loamy sand,None,Colorado,64,3
39.442046,-105.447552,21,Unreinforced Concrete,Box,Poorly drained,4.6,7.2,0,Fine sandy loam,Occasional,Colorado,64,3
39.494782,-103.962964,22,Unreinforced Concrete,Box,Well drained,15.8,8.3,10,Clay,None,Colorado,64,2
39.462041,-103.940049,32,Unreinforced Concrete,Box,Well drained,14.9,8.1,0.9,Loam,None,Colorado,64,2
39.089622,-104.861809,20.4,Unreinforced Concrete,Box,Well drained,6.9,6.7,0,Loamy sand,None,Colorado,64,2
39.024064,-104.831756,21,Unreinforced Concrete,Box,Well drained,13.9,7.9,1,Variable,None,Colorado,64,3
39.013914,-104.827347,25.3,Unreinforced Concrete,Box,Well drained,6.9,6.7,0,Loamy sand,None,Colorado,64,2
39.001923,-102.291377,36.5,Unreinforced Concrete,Box,Well drained,14.2,7.8,0.6,Loam,None,Colorado,64,2
38.604915,-104.679505,32,Unreinforced Concrete,Box,Well drained,25,8.4,5,Clay,Occasional,Colorado,64,3
40.263147,-103.794086,35.4,Steel plate,Arch,Well drained,8.3,6.7,0,Loamy sand,None,Colorado,64,1
38.998685,-102.798388,48,Corrugated Steel,Round,Excessively drained,2,7.7,2.5,Loamy sand,Occasional,Colorado,62,3
38.601063,-104.677168,32,Unreinforced Concrete,Box,Well drained,25,8.4,5,Clay,Occasional,Colorado,64,3
38.605071,-104.679595,32,Unreinforced Concrete,Box,Well drained,25,8.4,5,Clay,Occasional,Colorado,64,3
38.605219,-104.679691,32,Unreinforced Concrete,Box,Well drained,25,8.4,5,Clay,Occasional,Colorado,64,3
38.60536,-104.679789,32,Unreinforced Concrete,Box,Well drained,25,8.4,5,Clay,Occasional,Colorado,64,3
38.467881,-104.611732,41,Unreinforced Concrete,Box,Well drained,6.8,7.9,1,Gravelly sandy loam,None,Colorado,64,3
38.457817,-104.607581,35.4,Unreinforced Concrete,Box,Well drained,6.8,7.9,1,Gravelly sandy loam,None,Colorado,64,2
38.0571,-103.3323,21,Unreinforced Concrete,Box,Somewhat excessively drained,5.8,7.6,1,Fine sandy loam,Occasional,Colorado,64,2
38.623743,-105.456295,24,Corrugated Steel,Round,Well drained,11.1,7.9,0,Sandy loam,None,Colorado,62,3
37.23191,-107.396945,32,Unreinforced Concrete,Box,Well drained,23.2,7.6,0,Loam,None,Colorado,64,2
37.064111,-106.100099,25,Unreinforced Concrete,Box,Moderately well drained,2.5,8.2,1,Gravelly sandy loam,None,Colorado,64,3
40.054756,-105.228111,22.5,Unreinforced Concrete,Box,Well drained,24.4,8.2,1,Clay,None,Colorado,64,0
40.0586,-107.869549,32,Unreinforced Concrete,Box,Well drained,20.2,8.3,1.8,Silty clay loam,None,Colorado,63,2
40.107278,-105.484414,21.7,Unreinforced Concrete,Box,Poorly drained,11.1,6.1,0,Moderately decomposed plant material,Occasional,Colorado,63,1
40.079936,-104.84016,24.4,Unreinforced Concrete,Box,Poorly drained,12.4,7.9,2,Loam,Frequent,Colorado,63,3
40.171151,-104.353065,20.2,Unreinforced Concrete,Box,Excessively drained,1.8,7.1,0.1,Sand,None,Colorado,63,2
40.170803,-104.352993,20.2,Unreinforced Concrete,Box,Excessively drained,1.8,7.1,0.1,Sand,None,Colorado,63,3
39.636569,-105.315177,35,Unreinforced Concrete,Box,Poorly drained,4.6,7.2,0,Sandy loam,Occasional,Colorado,63,2
39.637503,-105.313998,35.3,Unreinforced Concrete,Box,Poorly drained,4.6,7.2,0,Sandy loam,Occasional,Colorado,63,2
39.654367,-105.306292,29,Unreinforced Concrete,Box,Poorly drained,4.6,7.2,0,Sandy loam,Occasional,Colorado,63,3
39.624163,-104.962156,74.8,Unreinforced Concrete,Box,Well drained,12.8,8.4,1.8,Loam,Occasional,Colorado,63,1
38.822569,-104.836096,29,Unreinforced Concrete,Box,Somewhat excessively drained,3,7,0,Loamy coarse sand,Frequent,Colorado,63,2
38.79013,-102.933289,21,Unreinforced Concrete,Box,Well drained,14,8.2,0.9,Silt loam,None,Colorado,63,3
38.775723,-102.883673,25,Unreinforced Concrete,Box,Well drained,16.5,8.2,0.9,Loam,None,Colorado,63,3
37.292218,-105.956517,21,Unreinforced Concrete,Box,Poorly drained,17.6,6.8,10.9,Sandy clay loam,rare,Colorado,63,3
40.079598,-105.200379,37.1,Unreinforced Concrete,Box,Poorly drained,25.8,8.5,10,Clay,Occasional,Colorado,63,0
39.02614,-104.421811,21,Unreinforced Concrete,Box,Somewhat excessively drained,4.8,7,0,Loamy sand,None,Colorado,63,0
39.026152,-104.412998,21,Unreinforced Concrete,Box,Well drained,8.8,6.6,0,Sandy loam,None,Colorado,63,0
39.026179,-104.403606,21,Unreinforced Concrete,Box,Somewhat excessively drained,4.8,7,0,Loamy sand,None,Colorado,63,0
40.534478,-107.874737,21,Unreinforced Concrete,Box,Moderately well drained,13.1,8.4,6.8,Silt loam,rare,Colorado,62,2
40.3761,-105.5261,22.6,Unreinforced Concrete,Box,Poorly drained,6.7,6.9,0,Loam,Occasional,Colorado,62,1
40.08759,-104.96191,21.7,Unreinforced Concrete,Box,Well drained,21.9,8.1,0.9,Clay loam,None,Colorado,62,3
40.087638,-104.967983,23.8,Unreinforced Concrete,Box,Well drained,11,7.9,0,Loam,None,Colorado,62,2
39.739948,-104.61673,25,Unreinforced Concrete,Box,Well drained,17.1,8.1,0.5,Loam,None,Colorado,62,2
39.738213,-104.507784,41,Unreinforced Concrete,Box,Well drained,8.4,6.7,0,Loamy sand,None,Colorado,62,2
39.738109,-104.456671,25,Unreinforced Concrete,Box,Well drained,14.4,8.2,0.4,Loam,None,Colorado,62,3
39.738113,-104.456459,25,Unreinforced Concrete,Box,Well drained,14.4,8.2,0.4,Loam,None,Colorado,62,3
39.190056,-102.874789,44,Unreinforced Concrete,Box,Well drained,13.1,7.9,0,Loam,rare,Colorado,62,2
39.076422,-102.86667,21,Unreinforced Concrete,Box,Well drained,10.5,7.6,0,Fine sandy loam,rare,Colorado,62,2
